prov_id,location_id,muni_name,party_acronym_original,party_acronym,political_party_slug,political_party_long_name,color,color_hex,seats_available,party_seats,rank,color_string,show
46,46032,Almàssera,COMPROMÍS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,13,1,4,compromis_cs_otro-1_podemos_pp_psoe,TRUE
46,46032,Almàssera,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,1,5,compromis_cs_otro-1_podemos_pp_psoe,TRUE
46,46032,Almàssera,PODEM - EUPV,PODEM-EUPV,podem-eupv,UNIDES PODEM-ESQUERRA UNIDA,podemos,#7E0C6D,13,1,6,compromis_cs_otro-1_podemos_pp_psoe,TRUE
25,25021,Almenar,ERC-AM,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,11,5,1,erc_junts_otro-4_psoe,TRUE
03,03103,Penàguila,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,5,1,pp_psoe,FALSE
03,03103,Penàguila,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,pp_psoe,FALSE
25,25021,Almenar,ASPV,ASPV,aspv,ALMENAR SOM POBLE VIU,otro-4,#9a6c7d,11,4,2,erc_junts_otro-4_psoe,TRUE
03,03104,Petrer,PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,13,1,cs_iu_pp_psoe,FALSE
03,03104,Petrer,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,5,2,cs_iu_pp_psoe,FALSE
03,03104,Petrer,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,2,3,cs_iu_pp_psoe,FALSE
03,03104,Petrer,EUPV:SE,EUPV,eupv,ESQUERRA UNIDA,iu,#00973D,21,1,4,cs_iu_pp_psoe,FALSE
25,25021,Almenar,PSC-UxA-CP,PSC-UxA-CP,psc-uxa-cp,PARTIT DELS SOCIALISTES DE CATALUNYA-UNITS X ALMENAR-CANDIDATURA DEL PROGRÉS,psoe,#e70000,11,1,3,erc_junts_otro-4_psoe,TRUE
03,03105,"Pinós, el/Pinoso",PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,10,1,cs_pp_psoe,FALSE
03,03105,"Pinós, el/Pinoso",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,2,2,cs_pp_psoe,FALSE
03,03105,"Pinós, el/Pinoso",Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,1,3,cs_pp_psoe,FALSE
25,25021,Almenar,JxA-JxCAT-JUNTS,JUNTS,junts,JUNTS PER ALMENAR,junts,#e64f80,11,1,4,erc_junts_otro-4_psoe,TRUE
16,16016,Almendros,PIDA,PIDA,NA,NA,otro-4,#9a6c7d,5,4,1,otro-4_psoe,TRUE
16,16016,Almendros,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,otro-4_psoe,TRUE
41,41010,Almensilla,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,13,6,1,adelante_otro-3_pp_psoe_vox,TRUE
41,41010,Almensilla,ADELANTE,ADELANTE,adelante,ADELANTE ANDALUCÍA,adelante,#1FBF83,13,3,2,adelante_otro-3_pp_psoe_vox,TRUE
41,41010,Almensilla,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,2,3,adelante_otro-3_pp_psoe_vox,TRUE
41,41010,Almensilla,CMOS,CMOS,NA,NA,otro-2,#6C7D9A,13,1,4,adelante_otro-3_pp_psoe_vox,TRUE
41,41010,Almensilla,VOX,VOX,vox,VOX,vox,#36C725,13,1,5,adelante_otro-3_pp_psoe_vox,TRUE
50,50021,Almochuel,PAR,PAR,par,PARTIDO ARAGONES,par,#ed7714,1,1,1,par,TRUE
03,03109,Rafal,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,7,1,pp_psoe,FALSE
03,03109,Rafal,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,4,2,pp_psoe,FALSE
19,19021,Almoguera,A.I.A.,AIA,NA,NA,otro-3,#6c9a89,9,6,1,otro-3_psoe,TRUE
03,03110,"Ràfol d'Almúnia, el",COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,7,4,1,compromis_pp,FALSE
03,03110,"Ràfol d'Almúnia, el",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,compromis_pp,FALSE
19,19021,Almoguera,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,3,2,otro-3_psoe,TRUE
03,03111,Redován,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,7,1,cs_podemos_pp_psoe,FALSE
03,03111,Redován,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,4,2,cs_podemos_pp_psoe,FALSE
03,03111,Redován,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,1,3,cs_podemos_pp_psoe,FALSE
03,03111,Redován,PODEM - EUPV,PODEM-EUPV,podem-eupv,UNIDES PODEM-ESQUERRA UNIDA,podemos,#7E0C6D,13,1,4,cs_podemos_pp_psoe,FALSE
44,44018,Almohaja,PAR,PAR,par,PARTIDO ARAGONES,par,#ed7714,1,1,1,par,TRUE
03,03112,Relleu,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,7,1,pp_psoe,FALSE
03,03112,Relleu,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,2,2,pp_psoe,FALSE
46,46034,Almoines,UNxAs,UNIX,unix,UNITS PER ALMOINES,unix,#9a6c7d,11,9,1,compromis_unix,TRUE
46,46034,Almoines,COMPROMÍS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,11,2,2,compromis_unix,TRUE
21,21004,Almonaster la Real,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,9,7,1,otro-4_psoe,TRUE
21,21004,Almonaster la Real,IxH,IxH,NA,NA,otro-4,#9a6c7d,9,2,2,otro-4_psoe,TRUE
21,21005,Almonte,ILUSIONA,ILUSIONA,NA,NA,otro-1,#6C949A,21,9,1,otro-1_otro-2_otro-3_pp_psoe,TRUE
21,21005,Almonte,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,21,6,2,otro-1_otro-2_otro-3_pp_psoe,TRUE
03,03114,"Romana, la",PSOE,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,7,1,pp_psoe,FALSE
03,03114,"Romana, la",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,4,2,pp_psoe,FALSE
21,21005,Almonte,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,3,3,otro-1_otro-2_otro-3_pp_psoe,TRUE
21,21005,Almonte,MESA,MESA,NA,NA,otro-5,#6c9a72,21,2,4,otro-1_otro-2_otro-3_pp_psoe,TRUE
21,21005,Almonte,IxH,IxH,NA,NA,otro-4,#9a6c7d,21,1,5,otro-1_otro-2_otro-3_pp_psoe,TRUE
03,03015,Almoradí,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,10,1,cs_iu_otro-1_pp_psoe,TRUE
03,03015,Almoradí,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,5,2,cs_iu_otro-1_pp_psoe,TRUE
03,03116,Salinas,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,7,1,compromis_pp,FALSE
03,03116,Salinas,JxSalinas-COMPROMÍS,JxS-COMPROMÍS,jxs-compromis,JUNTOS POR SALINAS-COMPROMÍS,compromis,#ed7714,9,2,2,compromis_pp,FALSE
03,03015,Almoradí,EUPV:SE,EUPV,eupv,ESQUERRA UNIDA,iu,#00973D,21,3,3,cs_iu_otro-1_pp_psoe,TRUE
03,03015,Almoradí,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,2,4,cs_iu_otro-1_pp_psoe,TRUE
03,03015,Almoradí,CONTIGO,CONTIGO,contigo,CONTIGO SOMOS DEMOCRACIA,otro-1,#6C949A,21,1,5,cs_iu_otro-1_pp_psoe,TRUE
18,18017,Almuñécar,CAnda,CAnda,NA,NA,otro-1,#6C949A,21,7,1,adelante_cs_otro-1_otro-4_pp_psoe,TRUE
18,18017,Almuñécar,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,6,2,adelante_cs_otro-1_otro-4_pp_psoe,TRUE
18,18017,Almuñécar,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,21,3,3,adelante_cs_otro-1_otro-4_pp_psoe,TRUE
18,18017,Almuñécar,PMAS,PMAS,pmas,MAS ALMUÑECAR-LA HERRADURA,otro-4,#9a6c7d,21,2,4,adelante_cs_otro-1_otro-4_pp_psoe,TRUE
18,18017,Almuñécar,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,2,5,adelante_cs_otro-1_otro-4_pp_psoe,TRUE
18,18017,Almuñécar,ADELANTE,ADELANTE,adelante,ADELANTE ANDALUCÍA,adelante,#1FBF83,21,1,6,adelante_cs_otro-1_otro-4_pp_psoe,TRUE
03,03119,Sant Joan d'Alacant,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,7,1,compromis_cs_podemos_pp_psoe_vox,FALSE
03,03119,Sant Joan d'Alacant,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,6,2,compromis_cs_podemos_pp_psoe_vox,FALSE
03,03119,Sant Joan d'Alacant,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,4,3,compromis_cs_podemos_pp_psoe_vox,FALSE
03,03119,Sant Joan d'Alacant,COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,21,2,4,compromis_cs_podemos_pp_psoe_vox,FALSE
03,03119,Sant Joan d'Alacant,VOX,VOX,vox,VOX,vox,#36C725,21,1,5,compromis_cs_podemos_pp_psoe_vox,FALSE
03,03119,Sant Joan d'Alacant,(PODEM),PODEMOS,podemos,UNIDAS PODEMOS,podemos,#7E0C6D,21,1,6,compromis_cs_podemos_pp_psoe_vox,FALSE
19,19024,Alovera,ALTERNATIVA ALOVERA,ALTERNATIVA ALOVERA,alternativa-alovera,ALTERNATIVA ALOVERA,otro-4,#9a6c7d,17,5,1,cs_otro-4_podemos_pp_psoe_vox,TRUE
19,19024,Alovera,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,17,4,2,cs_otro-4_podemos_pp_psoe_vox,TRUE
19,19024,Alovera,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,17,3,3,cs_otro-4_podemos_pp_psoe_vox,TRUE
19,19024,Alovera,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,17,2,4,cs_otro-4_podemos_pp_psoe_vox,TRUE
19,19024,Alovera,PODEMOS-IU,PODEMOS-IU,podemos-iu,UNIDAS PODEMOS-IZQUIERDA UNIDA,podemos,#7E0C6D,17,2,5,cs_otro-4_podemos_pp_psoe_vox,TRUE
19,19024,Alovera,VOX,VOX,vox,VOX,vox,#36C725,17,1,6,cs_otro-4_podemos_pp_psoe_vox,TRUE
17,17006,Alp,JxCat-JUNTS,JUNTS,junts,JUNTS PER ALP-LA MOLINA I MASELLA,junts,#e64f80,9,4,1,endavant_erc_junts,TRUE
03,03121,Santa Pola,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,10,1,compromis_cs_pp_psoe_vox,FALSE
03,03121,Santa Pola,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,6,2,compromis_cs_pp_psoe_vox,FALSE
03,03121,Santa Pola,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,3,3,compromis_cs_pp_psoe_vox,FALSE
03,03121,Santa Pola,COMPROMÍS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,21,1,4,compromis_cs_pp_psoe_vox,FALSE
03,03121,Santa Pola,VOX,VOX,vox,VOX,vox,#36C725,21,1,5,compromis_cs_pp_psoe_vox,FALSE
17,17006,Alp,En-Cerd,ENDAVANT,endavant,ENDAVANT CERDANYA,endavant,#6C7D9A,9,4,2,endavant_erc_junts,TRUE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,25,10,1,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,25,5,2,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,25,4,3,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,EUPV:SE,EUPV,eupv,ESQUERRA UNIDA,iu,#00973D,25,2,4,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,VOX,VOX,vox,VOX,vox,#36C725,25,2,5,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,PODEM,PODEM,podem,UNIDES PODEM,podemos,#7E0C6D,25,1,6,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
03,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,25,1,7,compromis_cs_iu_podemos_pp_psoe_vox,FALSE
17,17006,Alp,ERC - AMM- AM,ERC-AMM-AM,erc-amm--am,"ESQUERRA REPUBLICANA DE CATALUNYA-ALP, LA MOLINA, MASELLA-ACORD MUNICIPAL",erc,#f36e22,9,1,3,endavant_erc_junts,TRUE
29,29014,Alpandeire,G.I.A.-P,GIA-P,NA,NA,otro-2,#6C7D9A,7,6,1,otro-2_psoe,TRUE
29,29014,Alpandeire,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,7,1,2,otro-2_psoe,TRUE
42,42023,Alpanseque,P.P.SO.,PPSO,ppso,PLATAFORMA DEL PUEBLO SORIANO,ppso,#38A6AF,3,3,1,ppso,TRUE
28,28010,Alpedrete,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,17,4,1,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28010,Alpedrete,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,17,3,2,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28010,Alpedrete,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,17,3,3,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28010,Alpedrete,UN.P.A.,UNPA,unpa,UNIÓN DEL PUEBLO DE ALPEDRETE,otro-4,#9a6c7d,17,2,4,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28010,Alpedrete,ALPEDRETE PUEDE,ALPEDRETE PUEDE,alpedrete-puede,ALPEDRETE PUEDE,otro-5,#6c9a72,17,2,5,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28010,Alpedrete,VOX,VOX,vox,VOX,vox,#36C725,17,2,6,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
03,03125,Senija,COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,7,4,1,compromis_pp,FALSE
03,03125,Senija,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,compromis_pp,FALSE
28,28010,Alpedrete,UNIDAS IU/RPS,PODEMOS-IU-RPS,podemos-iu-rps,UNIDAS PODEMOS-IZQUIERDA UNIDA-RPS,podemos,#7E0C6D,17,1,7,cs_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
25,25023,Alpicat,JxCAT - JUNTS,JUNTS,junts,JUNTS PER ALPICAT,junts,#e64f80,13,5,1,cs_cup_erc_junts_otro-1_psoe,TRUE
25,25023,Alpicat,ERC - AM,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,13,3,2,cs_cup_erc_junts_otro-1_psoe,TRUE
25,25023,Alpicat,AesM,AESM,aesm,ALPICAT ES MOU,otro-1,#6C949A,13,2,3,cs_cup_erc_junts_otro-1_psoe,TRUE
25,25023,Alpicat,C.U.P. - AMunt,CUP-AMUNT,cup-amunt,CANDIDATURA D'UNITAT POPULAR-ALTERNATIVA MUNICIPALISTA,cup,#F5F200,13,1,4,cs_cup_erc_junts_otro-1_psoe,TRUE
25,25023,Alpicat,PSC-CP,PSC-CP,psc-cp,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEL PROGRÉS,psoe,#e70000,13,1,5,cs_cup_erc_junts_otro-1_psoe,TRUE
25,25023,Alpicat,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,1,6,cs_cup_erc_junts_otro-1_psoe,TRUE
25,25024,Alt Àneu,IAA,IAA,iaa,IMPULS ALT ÀNEU,otro-3,#6c9a89,7,3,1,am_junts_otro-3,TRUE
25,25024,Alt Àneu,JUNTS,JUNTS,junts,JUNTS PER LES VALLS D'ÀNEU-ALT ÀNEU,junts,#e64f80,7,3,2,am_junts_otro-3,TRUE
25,25024,Alt Àneu,FM-AM,FEM-AM,fem-am,FEM MUNICIPI-VIU L'ALT ÀNEU- ACORD MUNICIPAL,am,#4EB933,7,1,3,am_junts_otro-3,TRUE
43,43012,Altafulla,L'EINA-ERC-AM,EIA-ERC-AM,eia-erc-am,L 'ESQUERRA INDEPENDENTISTA D'ALTAFULLA –ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,13,5,1,ara_ecp-ecg_erc_junts_psoe,TRUE
43,43012,Altafulla,AA-ECG,AA-ECG,aa-ecg,ALTERNATIVA ALTAFULLA-EN COMÚ GUANYEM,ecp-ecg,#A22A38,13,4,2,ara_ecp-ecg_erc_junts_psoe,TRUE
43,43012,Altafulla,JxCat-JUNTS,JUNTS,junts,JUNTS PER ALTAFULLA,junts,#e64f80,13,2,3,ara_ecp-ecg_erc_junts_psoe,TRUE
43,43012,Altafulla,PSC-CP,PSC-CP,psc-cp,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEL PROGRÉS,psoe,#e70000,13,1,4,ara_ecp-ecg_erc_junts_psoe,TRUE
43,43012,Altafulla,A,ARA,ara,ARA ALTAFULLA,ara,#A4D700,13,1,5,ara_ecp-ecg_erc_junts_psoe,TRUE
03,03130,Tollos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,2,1,pp_psoe,FALSE
03,03130,Tollos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,pp_psoe,FALSE
03,03018,Altea,COMPROMÍS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,21,8,1,compromis_cs_otro-3_pp_psoe,TRUE
03,03131,Tormos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
03,03131,Tormos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
03,03018,Altea,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,7,2,compromis_cs_otro-3_pp_psoe,TRUE
03,03132,"Torremanzanas/Torre de les Maçanes, la",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,1,compromis_pp_psoe,FALSE
03,03132,"Torremanzanas/Torre de les Maçanes, la",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,compromis_pp_psoe,FALSE
03,03132,"Torremanzanas/Torre de les Maçanes, la",COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,7,1,3,compromis_pp_psoe,FALSE
03,03018,Altea,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,4,3,compromis_cs_otro-3_pp_psoe,TRUE
03,03018,Altea,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,1,4,compromis_cs_otro-3_pp_psoe,TRUE
03,03018,Altea,ALTRE,AAT,aat,ALTEA AMB TRELLAT,otro-3,#6c9a89,21,1,5,compromis_cs_otro-3_pp_psoe,TRUE
09,09014,"Altos, Los",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,otro-5_psoe,TRUE
09,09014,"Altos, Los",PCAS-TC-PACTO,PCAS-TC-PACTO,NA,NA,otro-5,#6c9a72,5,1,2,otro-5_psoe,TRUE
31,31010,Altsasu/Alsasua,GEROA BAI,GEROA BAI,geroa-bai,GEROA BAI,geroa,#FFDB3B,13,10,1,bildu_geroa,TRUE
31,31010,Altsasu/Alsasua,EH Bildu,EH BILDU,eh-bildu,EUSKAL HERRIA BILDU,bildu,#A4D700,13,3,2,bildu_geroa,TRUE
20,20906,Altzaga,ALTZAGA DENOK ELKARREKIN,ALTZAGA DENOK ELKARREKIN,NA,NA,otro-4,#9a6c7d,5,3,1,otro-1_otro-4,TRUE
03,03134,"Vall d'Alcalà, la",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
03,03134,"Vall d'Alcalà, la",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
20,20906,Altzaga,ALTZAGAKO ARTEA TALDEA,ALTZAGAKO ARTEA TALDEA,NA,NA,otro-1,#6C949A,5,2,2,otro-1_otro-4,TRUE
03,03135,"Vall d'Ebo, la",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,5,1,psoe,FALSE
50,50027,Ambel,AMBEL ES +,AMBEL ES +,NA,NA,otro-3,#6c9a89,7,5,1,otro-3_psoe,TRUE
50,50027,Ambel,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,otro-3_psoe,TRUE
28,28011,Ambite,AEST-A,AEST-A,NA,NA,otro-6,#ed7714,7,2,1,otro-1_otro-2_otro-3_pp,TRUE
28,28011,Ambite,VUPA,VUPA,NA,NA,otro-7,#b6007d,7,2,2,otro-1_otro-2_otro-3_pp,TRUE
03,03137,"Vall de Laguar, la",COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,7,5,1,compromis_pp,FALSE
03,03137,"Vall de Laguar, la",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,compromis_pp,FALSE
28,28011,Ambite,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,3,otro-1_otro-2_otro-3_pp,TRUE
03,03138,"Verger, el",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,5,1,compromis_pp_psoe,FALSE
03,03138,"Verger, el",COMPROMIS MUNICIPAL,COMPROMÍS,compromis,COMPROMÍS,compromis,#ed7714,11,3,2,compromis_pp_psoe,FALSE
03,03138,"Verger, el",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,3,3,compromis_pp_psoe,FALSE
28,28011,Ambite,VPA,VPA,NA,NA,otro-8,#D3A900,7,1,4,otro-1_otro-2_otro-3_pp,TRUE
15,15002,Ames,PSdeG-PSOE,PSdeG-PSOE,psg-psoe,PARTIDO SOCIALISTA DE GALICIA-PSOE,psoe,#e70000,21,8,1,bng_cs_otro-2_otro-4_pp_psoe,TRUE
15,15002,Ames,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,6,2,bng_cs_otro-2_otro-4_pp_psoe,TRUE
15,15002,Ames,B.N.G.,BNG,bng,BLOQUE NACIONALISTA GALEGO,bng,#68AFE6,21,3,3,bng_cs_otro-2_otro-4_pp_psoe,TRUE
15,15002,Ames,CP,CP,cp,CAMBIEMOS PINOS-PUENTE,otro-4,#9a6c7d,21,2,4,bng_cs_otro-2_otro-4_pp_psoe,TRUE
15,15002,Ames,AMES NOVO,AMES NOVO,ames-novo,INICIATIVA CIDADÁ-AMES NOVO,otro-5,#6c9a72,21,1,5,bng_cs_otro-2_otro-4_pp_psoe,TRUE
15,15002,Ames,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,1,6,bng_cs_otro-2_otro-4_pp_psoe,TRUE
03,03140,Villena,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,7,1,compromis_cs_pp_psoe,FALSE
03,03140,Villena,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,21,7,2,compromis_cs_pp_psoe,FALSE
03,03140,Villena,LVE-COMPROMISO MUNICIPAL,LVE-COMPROMÍS,compromis-verds,VERDS EUROPA-COMPROMÍS,compromis,#ed7714,21,5,3,compromis_cs_pp_psoe,FALSE
03,03140,Villena,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,2,4,compromis_cs_pp_psoe,FALSE
31,31013,Améscoa Baja,AGRUPACION INDEPENDIENTE DE AMESCOA BAJA,AIAB,agi-amescoa,AGRUPACIÓN INDEPENDIENTE DE AMESCOA BAJA,ag-2,#D3A900,7,5,1,ag-2_otro-1,TRUE
31,31013,Améscoa Baja,AMESKOA MARTXAN,AM,ameskoa-martxan,AMESKOA MARTXAN,otro-1,#6C949A,7,2,2,ag-2_otro-1,TRUE
43,43013,"Ametlla de Mar, L'",ERC - AM,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,13,7,1,cs_ecp-ecg_erc_junts,TRUE
43,43013,"Ametlla de Mar, L'",JUNTS,JUNTS,junts,JUNTS PER L'AMETLLA DE MAR,junts,#e64f80,13,4,2,cs_ecp-ecg_erc_junts,TRUE
43,43013,"Ametlla de Mar, L'",EPC-MTE-ECG,EPC-MTE-ECG,epc-mte-ecg,ENTESA PER LA CALA-MOVEM TERRES DE L'EBRE-EN COMÚ GUANYEM,ecp-ecg,#A22A38,13,1,3,cs_ecp-ecg_erc_junts,TRUE
